1	31.96377264
2	32.03081407
3	28.02508849
4	26.21569852
5	26.59275453
6	26.79721008
7	38.21018114
8	29.43004372
9	28.519467
10	27.66635436
12	27.58328128
13	28.12002915
14	25.83551947
15	24.84821986
16	26.53841349
17	26.29564855
18	30.37892984
19	27.04330627
20	32.57724339
21	27.3052259
22	27.48740371
23	27.82604622
24	27.54486779
25	31.84874037
