3	2.27
4	1.84
5	1.85
6	1.29
7	0.75
8	2.24
9	2.44
10	3.29
11	3.25
12	3.35
13	3.8
14	3.96
15	5
16	5.28
17	5.58
18	5.23
19	5.67
20	4.56
21	5.74
22	5.06
23	6.18
