1	0
2	0.56
3	-0.68
4	-0.73
5	-0.52
6	-0.01
7	1.44
8	0.23
9	0.19
10	-0.08
12	0.52
13	0.46
14	0.15
15	0.92
16	0.14
17	0.64
18	1
19	0.64
20	1.12
21	0.61
22	1.11
23	0.67
24	0.99
25	0.97
