0.5	10.8
1.5	8.3
2.5	6.2
3.4	6.7
4.5	6.9
4.5	7.1
5.5	7.5
6.5	7.1
7.5	7.1
8.5	7.1
9.5	7.7
10.5	8
11.5	6.4
12.5	6.8
13.5	5.3
14.5	5.4
14.5	5.4
15.5	4.8
16.5	4.7
17.5	4.2
18.5	5.9
19.5	13.4
20.5	9.7
21.5	6
