0.2	5.43
1.2	5.4
2.2	6.39
5.4	6.44
6.4	5.96
7.5	6.49
8.4	7.14
10.4	7.3
11.5	7.71
12.4	7.94
13.4	7.65
14.3	8.75
15.5	9.26
16.3	8.16
17.4	7.89
18.3	8.83
19.2	9.08
20.1	9.23
21.1	9.08
22.1	9.08
23	10.9
24.1	10.49
