0.2	0.00035814
1.2	0.00035814
2.2	0.00035814
5.4	0.00035814
6.4	0.00035814
7.5	0.00035814
8.4	0
10.4	0.00125349
12.4	0.00017907
13.4	0.00017907
14.3	0
15.5	0
17.4	0.00017907
19.2	0.00017907
20.1	0.00017907
21.1	0.00017907
22.1	0.00053721
23	0.00017907
24.1	0.00017907
