0.5	0.80
1.5	0.81
2.5	0.80
3.5	0.79
4.5	0.82
5.5	0.81
6.5	0.83
7.5	0.81
8.5	0.82
9.5	0.81
10.5	0.83
11.5	0.84
12.5	0.82
13.5	0.81
14.5	0.83
15.5	0.81
16.5	0.76
17.5	0.83
18.5	0.87
19.75	0.86
